1,1,top,host,180,240,56,0,0.00,
1,1,top,other,540,240,304,0,0.00,
1,2,top,host,188.29,234.408,56,0,0.00,
1,2,top,other,531.71,234.408,304,0,0.00,
1,3,top,host,196.58,228.816,56,0,0.00,
1,3,top,other,523.42,228.816,304,0,0.00,
1,4,top,host,204.87,223.224,56,0,0.00,
1,4,top,other,515.13,223.224,304,0,0.00,
1,5,top,host,213.16,217.632,56,0,0.00,
1,5,top,other,506.84,217.632,304,0,0.00,
1,6,top,host,221.45,212.04,56,0,0.00,
1,6,top,other,498.55,212.04,304,0,0.00,
1,7,top,host,229.74,206.448,56,0,0.00,
1,7,top,other,490.26,206.448,304,0,0.00,
1,8,top,host,238.03,200.856,56,0,0.00,
1,8,top,other,481.97,200.856,304,0,0.00,
1,9,top,host,246.32,195.264,56,0,0.00,
1,9,top,other,473.68,195.264,304,0,0.00,
1,10,top,host,254.61,189.672,56,0,0.00,
1,10,top,other,465.39,189.672,304,0,0.00,
1,11,top,host,262.9,184.08,56,0,0.00,
1,11,top,other,457.1,184.08,304,0,0.00,
1,12,top,host,271.19,178.488,56,0,0.00,
1,12,top,other,448.81,178.488,304,0,0.00,
1,13,top,host,279.48,172.896,56,0,0.00,
1,13,top,other,440.52,172.896,304,0,0.00,
1,14,top,host,287.77,167.304,56,0,0.00,
1,14,top,other,432.23,167.304,304,0,0.00,
1,15,top,host,296.06,161.712,56,0,0.00,
1,15,top,other,423.94,161.712,304,0,0.00,
1,16,top,host,304.35,156.12,56,0,0.00,
1,16,top,other,415.65,156.12,304,0,0.00,
1,17,top,host,312.64,150.528,56,0,0.00,
1,17,top,other,407.36,150.528,304,0,0.00,
1,18,top,host,320.93,144.936,56,0,0.00,
1,18,top,other,399.07,144.936,304,0,0.00,
1,19,top,host,329.22,139.344,56,0,0.00,
1,19,top,other,390.78,139.344,304,0,0.00,
1,20,top,host,337.51,133.752,56,0,0.00,
1,20,top,other,382.49,133.752,304,0,0.00,
1,21,top,host,345.8,128.16,56,0,0.00,
1,21,top,other,374.2,128.16,304,0,0.00,
1,22,top,host,345.8,128.16,56,0,0.00,
1,22,top,other,374.2,128.16,304,0,0.00,
1,23,top,host,345.8,128.16,56,0,0.00,
1,23,top,other,374.2,128.16,304,0,0.00,
2,1,bottom,host,180,240,56,0,0.00,
2,1,bottom,other,540,240,304,0,0.00,
2,2,bottom,host,188.29,234.408,56,0,0.00,
2,2,bottom,other,531.71,234.408,304,0,0.00,
2,3,bottom,host,196.58,228.816,56,0,0.00,
2,3,bottom,other,523.42,228.816,304,0,0.00,
2,4,bottom,host,204.87,223.224,56,0,0.00,
2,4,bottom,other,515.13,223.224,304,0,0.00,
2,5,bottom,host,213.16,217.632,56,0,0.00,
2,5,bottom,other,506.84,217.632,304,0,0.00,
2,6,bottom,host,221.45,212.04,56,0,0.00,
2,6,bottom,other,498.55,212.04,304,0,0.00,
2,7,bottom,host,229.74,206.448,56,0,0.00,
2,7,bottom,other,490.26,206.448,304,0,0.00,
2,8,bottom,host,238.03,200.856,56,0,0.00,
2,8,bottom,other,481.97,200.856,304,0,0.00,
2,9,bottom,host,246.32,195.264,56,0,0.00,
2,9,bottom,other,473.68,195.264,304,0,0.00,
2,10,bottom,host,254.61,189.672,56,0,0.00,
2,10,bottom,other,465.39,189.672,304,0,0.00,
2,11,bottom,host,262.9,184.08,56,0,0.00,
2,11,bottom,other,457.1,184.08,304,0,0.00,
2,12,bottom,host,271.19,178.488,56,0,0.00,
2,12,bottom,other,448.81,178.488,304,0,0.00,
2,13,bottom,host,279.48,172.896,56,0,0.00,
2,13,bottom,other,440.52,172.896,304,0,0.00,
2,14,bottom,host,287.77,167.304,56,0,0.00,
2,14,bottom,other,432.23,167.304,304,0,0.00,
2,15,bottom,host,296.06,161.712,56,0,0.00,
2,15,bottom,other,423.94,161.712,304,0,0.00,
2,16,bottom,host,304.35,156.12,56,0,0.00,
2,16,bottom,other,415.65,156.12,304,0,0.00,
2,17,bottom,host,312.64,150.528,56,0,0.00,
2,17,bottom,other,407.36,150.528,304,0,0.00,
2,18,bottom,host,320.93,144.936,56,0,0.00,
2,18,bottom,other,399.07,144.936,304,0,0.00,
2,19,bottom,host,329.22,139.344,56,0,0.00,
2,19,bottom,other,390.78,139.344,304,0,0.00,
2,20,bottom,host,337.51,133.752,56,0,0.00,
2,20,bottom,other,382.49,133.752,304,0,0.00,
2,21,bottom,host,345.8,128.16,56,0,0.00,
2,21,bottom,other,374.2,128.16,304,0,0.00,
2,22,bottom,host,345.8,128.16,56,0,0.00,
2,22,bottom,other,374.2,128.16,304,0,0.00,
2,23,bottom,host,345.8,128.16,56,0,0.00,
2,23,bottom,other,374.2,128.16,304,0,0.00,
3,1,top,host,180,240,56,0,0.00,
3,1,top,other,540,240,236,0,0.00,
3,2,top,host,188.29,234.408,56,0,0.00,
3,2,top,other,531.71,245.592,236,0,0.00,
3,3,top,host,196.58,228.816,56,0,0.00,
3,3,top,other,523.42,251.184,236,0,0.00,
3,4,top,host,204.87,223.224,56,0,0.00,
3,4,top,other,515.13,256.776,236,0,0.00,
3,5,top,host,213.16,217.632,56,0,0.00,
3,5,top,other,506.84,262.368,236,0,0.00,
3,6,top,host,221.45,212.04,56,0,0.00,
3,6,top,other,498.55,267.96,236,0,0.00,
3,7,top,host,229.74,206.448,56,0,0.00,
3,7,top,other,490.26,273.552,236,0,0.00,
3,8,top,host,238.03,200.856,56,0,0.00,
3,8,top,other,481.97,279.144,236,0,0.00,
3,9,top,host,246.32,195.264,56,0,0.00,
3,9,top,other,473.68,284.736,236,0,0.00,
3,10,top,host,254.61,189.672,56,0,0.00,
3,10,top,other,465.39,290.328,236,0,0.00,
3,11,top,host,262.9,184.08,56,0,0.00,
3,11,top,other,457.1,295.92,236,0,0.00,
3,12,top,host,271.19,178.488,56,0,0.00,
3,12,top,other,448.81,301.512,236,0,0.00,
3,13,top,host,279.48,172.896,56,0,0.00,
3,13,top,other,440.52,307.104,236,0,0.00,
3,14,top,host,287.77,167.304,56,0,0.00,
3,14,top,other,432.23,312.696,236,0,0.00,
3,15,top,host,296.06,161.712,56,0,0.00,
3,15,top,other,423.94,318.288,236,0,0.00,
3,16,top,host,304.35,156.12,56,0,0.00,
3,16,top,other,415.65,323.88,236,0,0.00,
3,17,top,host,312.64,150.528,56,0,0.00,
3,17,top,other,407.36,329.472,236,0,0.00,
3,18,top,host,320.93,144.936,56,0,0.00,
3,18,top,other,399.07,335.064,236,0,0.00,
